Pectoralis,AntDelt,PostDelt,TeresMaj,TriLong,TriShort,BicepLong,BicepShort,Brachiorad,FlexCarpiRad,FlexCarpiUln,ExtCarpiRad,
-0.0184388,-0.0201662,-0.0139994,0.00704353,-0.0297454,0.015584,0.026397,-0.0135072,0.0117178,0.0142486,-0.0188707,-0.00225457,
-0.0201219,-0.0149901,-0.00628175,0.00895512,-0.0349045,0.022004,0.0218022,-0.00423168,0.00785934,0.0119937,-0.0177942,-0.0215332,
-0.00892825,0.00885999,-0.0101548,0.00249688,-0.0320158,0.0136175,0.0268656,-0.000751747,-0.00469038,8.10189e-05,-0.00706025,-0.0401687,
-0.00707181,0.0385064,-0.00758973,0.00505372,-0.0197915,0.0145702,0.0287097,0.0110983,0.00626277,0.00330003,-0.00340974,-0.0423861,
-0.0116552,0.0652568,-0.00953266,0.00439187,-0.0043486,0.00715521,0.0254027,0.01329,-0.00403128,-0.00410467,0.00152776,-0.0355903,
-0.0204247,0.0784871,-0.00374976,0.00598438,0.00368895,0.00328442,0.0175885,0.0158038,-0.0133586,-0.00152883,2.5603e-05,-0.0313715,
-0.0127763,0.0717585,-0.00762591,0.00274854,0.00818445,-0.00734441,0.0142814,0.0173522,-0.0297679,0.000725381,0.000454267,-0.023291,
-0.009314,0.060846,0.00395039,0.00691817,0.00881595,-0.0102439,0.00711078,0.0266277,-0.0271819,-0.00217121,0.000882067,-0.0197194,
-0.00875017,0.0612028,0.000394659,0.00851308,0.00751513,-0.0128189,-0.00263571,0.0320406,-0.0233074,0.00233711,0.00485034,-0.013896,
-0.0130164,0.0844185,0.00520868,0.00366997,0.00363811,-0.00766464,-0.0110948,0.0271524,-0.016213,0.00233845,-0.00051863,-0.0190206,
-0.000542497,0.0873526,0.00648061,0.00140322,0.000404309,-0.00669307,-0.0185887,0.0306357,-0.00300102,0.00169607,0.00666719,-0.0164206,
-0.00320071,0.0745119,0.00710794,-0.0031163,0.00135509,-0.00700673,-0.0228637,0.0276813,0.000875227,-0.00087782,0.00322793,-0.0199395,
-0.00167446,0.0558763,0.000651829,-0.00409363,0.000695494,-0.0153664,-0.0226323,0.031489,0.00861539,-0.0018419,0.00493872,-0.0176655,
-0.00723164,0.026938,-0.00483918,-0.0031385,-0.00350614,-0.00376316,-0.0307721,0.0153375,0.0134587,-0.00505951,0.00278514,-0.0170034,
0.012322,-0.00135751,-0.00131653,-0.00314837,-0.00384516,-0.00632284,-0.0292544,0.0194698,0.0202342,-0.00956487,0.00449375,-0.00604127,
0.0231826,-0.0283669,-0.00423344,-0.00283547,0.00354175,-0.00533862,-0.0332106,0.00750627,0.0163863,-0.00569972,-0.00120348,0.00137739,
0.0311451,-0.0431448,-6.83525e-05,-0.00735086,-0.00194971,-0.00306409,-0.0326604,0.00391458,0.0154364,-0.0127806,-0.0014289,-0.000220417,
0.0275173,-0.055028,0.00280825,-0.00220716,0.00543581,0.00082272,-0.0301793,0.00837276,0.014487,-0.0108472,0.000919936,-0.00246419,
0.0358007,-0.0669145,0.00471831,-0.0063989,-0.00198869,-0.00204866,-0.0235136,0.00188621,0.0080651,-0.00633827,-0.000917794,-0.00149061,
0.0292743,-0.0701124,0.00405213,-0.00157539,-0.00233116,0.00667248,-0.0178142,0.00377142,0.00647267,0.00203394,-0.00372272,0.00302228,
0.0227473,-0.070417,-0.000156131,-0.00673116,-0.00460599,0.00477218,-0.0172664,0.00211649,0.00423665,-0.00408128,0.000553646,-0.00180317,
0.0101026,-0.0716919,0.00400538,0.00710858,0.00116703,0.00480618,-0.0138213,0.00722355,-0.000896649,0.00268119,0.002253,-0.000835673,
0.00582766,-0.0864932,-0.0031018,2.30526e-05,-0.00786999,0.00130148,-0.0164932,0.00428321,-0.0176197,0.00203898,-0.00345383,-0.0130698,
0.0137856,-0.0890656,0.00459962,0.00356261,0.00112104,0.00423831,-0.0165895,0.0103584,-0.0288698,-0.0024665,0.00113991,-0.0262717,
0.0262496,-0.0755461,-0.00250904,0.000342419,-0.00244437,0.00428035,-0.0189391,0.0125713,-0.0227351,-0.00439643,0.00122484,-0.0253101,
0.0213276,-0.0562367,-0.000282133,0.00259629,0.00171615,0.00271537,-0.010986,0.0112438,-0.0182101,-0.00664825,0.00517141,-0.0156579,
0.00738987,-0.0340349,-0.00417288,2.21003e-05,-0.00893334,0.00759192,-0.0165538,0.0092734,-0.0130415,0.0010802,0.00299935,-0.00826105,
-0.000432537,-0.00024823,-0.00259139,2.45442e-05,-0.00413029,0.00699814,-0.0111745,0.0047283,-0.0201067,0.000116295,0.00307911,-0.016963,
-0.00954444,0.0109977,-0.00905921,2.81053e-05,-0.00415701,0.00576315,-0.00804759,0.00501309,-0.00334841,0.00881076,-0.00167209,-0.0256666,
-0.00706837,0.0129025,-0.0113426,-0.00544021,-0.000643009,0.000667518,-0.00330944,0.00368882,0.00761481,0.0107446,-0.00417159,-0.026323,
-0.0023408,0.0205976,-0.0133047,-0.00479046,0.0022265,0.00169142,0.00464992,0.0013993,0.0176121,0.0133224,-0.00474138,-0.0279466,
0.000452816,0.0102595,-0.0130141,-0.00446147,0.00155407,0.000142409,0.0151869,-0.0124797,0.0128,0.00913959,-0.00499124,-0.0166937,
-0.00673623,-0.00652182,-0.0101486,-0.000589897,-0.000406686,-0.000116247,0.0244384,-0.0125148,0.0134607,0.00334721,-0.00234568,0.00840187,
-0.00974268,-0.0223417,-0.011469,0.00779012,0.00278309,-5.0394e-05,0.0317609,-0.0151252,0.0128337,0.00689127,0.0019075,0.0305992,
-0.012108,-0.0301172,-0.0095706,0.00844481,0.000499331,0.0128957,0.0316816,-0.0283595,0.00705538,0.00689406,-0.00382168,0.0276845,
-0.0106131,-0.0285605,-0.00059005,0.00781305,0.00111256,0.0258443,0.0267762,-0.0300038,0.00127693,0.00818469,-0.00150449,0.0312083,
-0.0165259,-0.0131643,0.00227312,0.00106572,0.000115596,0.0214104,0.0234838,-0.036799,-0.00417978,0.00110486,-0.00723809,0.0279712,
-0.0198664,-0.00485459,0.0061017,0.00655354,-0.000237941,0.028247,0.0237361,-0.0339359,-0.00287595,-0.00114584,-0.00202792,0.0302069,
-0.0283614,-0.00878232,-0.00230385,0.00045281,-0.00413328,0.0260715,0.0130459,-0.0404091,-0.00607959,0.000144775,-0.00680026,0.0224625,
-0.0317087,-0.010138,0.00764102,0.00529947,0.00130727,0.0203568,0.015237,-0.0262778,-0.00381055,-0.00307189,-0.00127279,0.0118207,
-0.0257233,-0.0227648,-0.00140889,0.000167305,-0.00548637,0.00756155,0.00551996,-0.0266336,-0.000576045,-0.00113761,-0.00411817,0.000535139,
-0.0236048,-0.0273462,0.00402844,0.00179729,-4.6589e-05,0.00539225,0.00643082,-0.0121797,0.00619944,-0.00628623,0.000438729,-0.0117161,
-0.0340456,-0.0200185,0.000451317,0.000209227,-0.00297766,-0.000316637,-0.00166883,-0.00416413,0.010399,-0.00016709,-0.00273338,-0.0101236,
-0.028393,-0.00689845,0.00814214,-0.003953,-0.00816265,9.29639e-05,-0.0026818,-0.0016209,0.00719337,-0.00274063,-0.0020446,-0.0030578,
-0.0304704,0.0029999,0.00520892,-0.00264085,-0.00884075,0.0021137,-0.00465658,0.0034987,0.0149333,-0.00241696,-0.00200214,0.0162421,
-0.029332,0.019657,0.00517325,-0.0106636,-0.00758745,-0.0126053,0.00109934,0.00539989,0.0110828,-0.00756661,-0.00389379,0.0294254,
-0.0211143,0.0198933,0.00513772,-0.00194408,0.00203613,-0.0260354,0.00814718,0.0163166,0.0149582,-0.00563386,7.05499e-06,0.0422871,
-0.0151534,0.00660658,0.00156099,-0.00899828,0.000391568,-0.0356013,0.00586294,0.0195081,0.0111064,0.00016184,-0.000601761,0.0496763,
-0.0140248,-0.00925696,0.00056001,-0.00607088,0.00679545,-0.0322887,0.0103438,0.0288179,0.0101512,-0.00595468,0.00329413,0.0483733,
-0.0122552,-0.0254435,-0.00237238,-0.00217621,0.0096579,-0.0209268,0.0167606,0.0333001,-0.00175087,0.00209387,0.00171451,0.0351588,
-0.0120983,-0.0393771,0.00177822,-0.0060067,0.00221818,-0.016647,0.0218941,0.0329549,-0.00882481,0.00338124,-0.00018956,0.0270955,
-0.00518311,-0.0574965,-0.00308524,-0.00339685,0.00347092,0.000511046,0.0209152,0.0303579,0.00116307,0.0123948,-0.00821304,0.0216077,
0.0146073,-0.0691773,-0.00569476,-0.00690236,0.000538456,0.00607975,0.0244478,0.0226116,0.00149148,0.0069206,-0.00658079,0.0116125,
0.00509871,-0.0670144,-0.00315283,-0.00106998,0.00662045,0.0477065,0.0270191,0.0216278,-0.00912744,0.00917253,-0.000443878,-0.0154459,
-0.0127824,-0.0645289,-0.00576154,-0.00135288,-0.00146291,0.0629344,0.0225121,0.0125972,-0.0355229,0.000799899,-0.000426401,-0.047978,
-0.0361384,-0.0556035,0.000644588,0.00351697,0.00397543,0.0678606,0.0254141,0.00646577,-0.0387401,0.00176307,-0.00588447,-0.0772914,
-0.0395356,-0.0495739,-3.14866e-05,0.000661939,-0.00185405,0.0595874,0.0176963,0.00355547,-0.0329445,-0.00435704,-0.00587205,-0.0795627,
-0.0480853,-0.0242255,0.0015466,0.00424751,0.0103454,0.0422998,0.0225384,0.00611978,-0.0174921,-0.0120875,-0.00199885,-0.0792594,
-0.0434366,-0.00273759,-0.00524518,0.00590326,0.00676988,0.0179292,0.019336,0.00643204,-0.00912408,-0.0165991,0.00605709,-0.0647916,
-0.0397545,0.0303438,0.00341691,0.00595115,0.00190679,0.00965524,0.0158156,0.00577995,-0.00655255,-0.0159603,0.0015548,-0.0522565,
-0.030278,0.0672928,-0.000476005,0.00374734,-0.00842911,0.00170233,0.00907949,0.00770479,-0.00559226,-0.0124248,0.000269446,-0.0287761,
-0.02885,0.0710866,0.00239263,0.00154546,-0.00781876,-0.0133345,0.00685416,0.0109187,-0.012682,-0.0101776,-0.00391586,-0.0172083,
-0.0158319,0.0626521,0.00236461,0.00996963,-0.00109128,-0.0270851,0.00237863,0.00833891,-0.0139782,-0.00857505,-0.00198674,-0.00016782,
-0.0166564,0.0571211,-0.000881962,0.00229867,0.00531449,0.00906347,-0.00112788,0.00769188,-0.0255779,-0.00665116,-0.0087525,0.0287843,
-0.0065337,0.0532061,0.00327705,0.00493187,0.00238421,0.00818654,-0.00559721,0.0096214,-0.0294523,-0.00794729,-0.00521856,0.05999,
-0.0038139,0.0502639,0.00389567,0.00338183,0.000420032,0.0285553,-0.00426877,0.00318133,-0.0291427,-0.00280514,-0.00555034,0.0615772,
0.00212754,0.0531238,8.10197e-06,0.00505323,-0.00894852,0.034112,-0.00647907,0.00640029,-0.0214295,-0.00957535,-0.00266509,0.0573699,
-0.00480598,0.0534157,-0.0045223,0.00382919,-0.0179948,0.0354802,-0.00578944,-0.000360292,-0.00599053,-0.000570878,-0.00461133,0.0370659,
0.00758023,0.0521057,-0.000359173,-0.00190001,-0.0218897,0.0181723,-0.00992669,-0.00486677,0.00976959,-0.00412255,-0.00173076,0.0238451,
0.00355111,0.0578863,0.0031612,0.00686021,-0.00163862,0.0118065,-0.00987659,-0.0103387,0.0239194,0.00359342,-0.00561326,0.0028981,
0.0175549,0.0649627,0.00281945,-0.000796581,0.00251581,-3.66629e-05,-0.0085368,-0.0209614,0.0232595,0.00487025,-0.00273721,-0.00259518,
0.0196516,0.0639988,0.00247892,0.00700187,0.0147193,-0.00963102,-0.00429776,-0.025789,0.024531,0.00389327,-0.00179502,0.00478964,
0.0323775,0.0630431,0.000851883,-0.00644584,0.00245568,-0.0304986,-0.0122909,-0.034158,0.0119589,0.00291613,-0.00504021,0.0173259,
0.0348068,0.0627395,0.00630886,-0.000896961,0.010797,-0.0597423,-0.00193182,-0.0376978,0.0119424,0.00580218,-0.00184866,0.0253554,
0.038208,0.0550392,0.00210891,-0.000819099,0.00690506,-0.0844848,-0.0038052,-0.045101,0.00258975,0.00546875,-0.00638576,0.0282341,
0.0425814,0.0457372,0.00370528,0.00441183,0.007521,-0.0818686,0.00108343,-0.0438118,-0.0083725,0.00384752,0.000987025,0.0214547,
0.0453518,0.0335454,0.000473909,-0.000335466,-0.000554816,-0.0744299,-0.00432897,-0.0412348,-0.00194966,0.0089871,-0.0022662,0.0104902,
0.0494171,0.0397118,0.0052925,0.00200194,0.00167221,-0.0547643,-0.00072602,-0.0293215,0.00865874,0.00640013,0.000595624,0.0107937,
0.0489824,0.0458854,0.00882476,0.00273161,0.00293413,-0.0363933,-0.00291716,-0.0190177,0.0199114,0.00767654,0.00345566,0.0133506,
0.0453359,0.0774992,0.0126804,0.000565753,0.0103137,-0.0257559,0.000365459,-0.00678192,0.0124919,0.000260612,-0.000124875,0.00689292,
0.0426629,0.116202,0.013962,0.00290903,0.00546017,-0.0231741,-0.00279014,0.000303276,0.00539489,0.00475666,0.000478178,-0.00181882,
0.0483682,0.142355,0.0149231,0.00718588,0.0089779,-0.0286479,0.00210332,0.00223807,-0.00266739,0.00410176,-0.00246173,-0.00634592,
0.0479645,0.143403,0.0142759,0.0050258,0.00927696,-0.0315531,0.00184611,0.00385177,-0.00203662,0.000227569,-0.000574052,-0.00829825,
0.0633439,0.111938,0.00976683,0.00834062,0.0102206,-0.0296361,-0.000342482,0.00932978,0.00567754,-0.000105116,-0.00126338,-0.0192659,
0.0587708,0.0968971,0.0120199,0.00489651,-0.00686374,-0.0235407,-0.00156509,0.0109457,0.0191874,-0.00591067,-0.000344413,-0.0360295,
0.0464789,0.0654397,0.0171718,0.0020981,-0.00785031,-0.0261445,-0.00439736,0.0186798,0.026581,0.0011616,-0.0010365,-0.0424921,
0.0377361,0.00629724,0.0129886,0.00187701,-0.00690457,-0.0319743,-0.00529805,0.0202986,0.0313999,-0.002712,0.00245538,-0.027064,
0.0241717,-0.0505908,0.0146015,0.00423319,0.0091731,-0.0310497,0.00345934,0.0251383,0.0381512,0.0043606,0.000794973,-0.0193639,
0.0125463,-0.0929917,0.0113863,-0.00242333,0.005291,-0.0359263,-0.00742204,0.0222532,0.0249428,0.00467258,0.000743127,-0.0126309,
0.0183128,-0.128955,0.0142891,0.00476531,0.00623865,-0.0330823,-0.00542612,0.0296721,0.0114131,0.00562863,0.00101214,0.00440289,
0.0340664,-0.174257,0.00785629,0.00197533,0.00396748,-0.01962,-0.0101915,0.0245371,-0.0156376,0.0030435,-0.00032959,0.0140306,
0.0427439,-0.179319,0.0123703,0.00787932,0.00910154,-0.00390953,-0.00626504,0.0284185,-0.0265908,0.00464379,0.00058132,0.00401846,
0.0311452,-0.185673,0.00336322,0.00702401,0.00329011,0.00567889,-0.0123195,0.025219,-0.0249878,0.00688814,0.00181327,-0.0146875,
0.0185867,-0.195572,0.0110976,0.0029507,0.000698597,0.0146186,-0.00420922,0.0348992,-0.0143701,0.00269381,0.000790791,-0.0333949,
-0.00330256,-0.173603,0.00692035,0.00209817,0.00293666,0.016793,-0.0128408,0.0426496,-0.00439612,0.00204099,-0.000232466,-0.0311774,
-0.0277622,-0.140372,0.00113348,0.00221274,0.000989889,0.0186411,-0.00666393,0.0397777,0.000105119,-0.000543366,0.000353268,-0.0115765,
-0.0432026,-0.0855746,-0.00980454,0.00812347,-0.00385401,0.0191976,-0.00241968,0.0317565,0.0168404,0.00105763,-2.7484e-05,-0.0183761,
-0.045439,-0.0298161,-0.00464572,-0.00109594,-0.00740982,0.0171748,-0.00268362,0.0237368,0.0216639,-0.0012046,-0.00201855,-0.0396643,
-0.0409105,0.0127385,-0.00817976,0.000953672,-0.00678013,0.0071,-0.00262667,0.0147526,0.0190829,0.000718478,-0.00175655,-0.0422811,
-0.0383097,0.0456308,-0.0216946,0.0010726,-0.0022869,0.00732411,-0.00289276,0.0025502,0.010707,0.0042513,-0.00374863,-0.0381381,
-0.0337737,0.0675733,-0.0207228,0.0073093,0.000274874,-0.00146917,-0.00444774,-0.00289047,-0.00925878,-0.00541549,0.00230742,-0.028201,
-0.0302001,0.0753468,-0.0171763,0.00453243,0.00154904,0.00518797,-0.0134085,-0.00929623,-0.0292247,0.00101482,0.0012804,-0.0314642,
-0.0118138,0.0670198,-0.0165282,0.00143431,-0.0013619,0.00540368,-0.0159317,-0.0202087,-0.0401764,-0.00189123,0.000896971,-0.0173429,
-0.00437051,0.040017,-0.0136277,0.00702924,0.0037758,0.00722672,-0.0178122,-0.0214625,-0.0421139,0.00453899,0.00373274,-0.00193401,
0.0281873,0.0178399,-0.0126599,0.00135671,0.00247474,-0.00125457,-0.0180842,-0.0275454,-0.0450175,-0.00770351,0.00367087,0.0144408,
0.0349926,0.00531796,-0.0126592,0.00373314,-0.00301153,0.00474956,-0.0161038,-0.0271895,-0.0305364,0.00291178,-0.0008983,0.0221236,
0.0340739,0.00470454,-0.0100843,-0.00290451,-0.00817585,-0.00180384,-0.0144465,-0.0300532,-0.0273234,-0.00611152,-0.000638386,0.0301289,
0.0196363,0.01439,-0.00815454,0.00526738,-0.00175029,0.00290914,-0.00667343,-0.0258345,-0.0138082,-0.000969497,0.00445066,0.0400668,
0.00681065,0.00797494,-0.0110553,0.00667856,-0.0085244,0.00182576,-0.00694998,-0.0315964,-0.00769772,-0.00612977,0.0066423,0.0525814,
-0.00794453,0.00187845,-0.00333333,0.00808971,-0.00596227,0.0110433,0.00275269,-0.0244811,0.0119346,-0.00485137,0.00497074,0.0522195,
-0.00370328,0.00382705,-0.000441896,0.00434965,-0.0085513,0.0044847,0.00344005,-0.0231612,0.0215871,-0.00196343,0.00973818,0.0505713,
-0.0168453,0.00512824,-0.002381,0.00640427,-0.00437965,0.00951515,0.012819,-0.0186224,0.0280207,-0.00680227,0.0119303,0.0457051,
-0.018074,-0.00194466,-0.00271181,0.0062049,-0.00890053,0.0135791,0.0112511,-0.0131183,0.0305915,-0.00906574,0.0131568,0.0447038,
-0.0183357,-0.00419209,-0.00465375,0.000853914,-0.000865771,0.0128134,0.0190188,-0.00825854,0.0289778,-0.00553443,0.0134177,0.0282507,
-0.00346512,-0.0218965,-0.00498741,0.00226303,-0.00087965,0.00206719,0.0219567,-0.00178949,0.0309063,0.0015381,0.0136789,0.0224232,
-0.00211529,-0.0418582,-0.00596638,0.000129966,0.000716105,-0.00191848,0.0213526,-0.00401324,0.0309038,0.00442525,0.010077,0.00726065,
-0.00655977,-0.0312393,-0.0146734,0.00507866,0.00263374,-0.00687005,0.0201039,0.00213318,0.03219,0.00248315,0.00905083,0.00401124,
-0.0161548,-0.0248095,-0.0233818,0.00390933,0.00326355,-0.00345106,0.0178888,0.00602575,0.0331549,0.0024726,0.00319577,-0.00696364,
-0.00611115,-0.0238565,-0.0140628,0.00338263,-0.00512105,-0.000997674,0.0127754,0.00702063,0.0199551,-0.00429883,0.00120417,-0.00538177,
-0.0102327,-0.024517,-0.00925239,0.00607392,0.00194754,0.00177801,0.0128124,0.0150981,0.0154483,-0.00205595,-0.00175313,-0.0134572,
-0.00855934,-0.0145571,-0.00830653,0.00329063,-0.000964093,0.00165673,0.00930716,0.014483,-0.000647887,-0.00689586,-0.00406647,-0.0109078,
-0.018154,-0.00202526,0.000686673,0.0059786,-0.0013002,0.00411164,0.00515715,0.0157995,-0.00193438,0.00403934,-0.00283841,-0.0109333,
-0.0213101,0.00696173,-0.00255505,-0.00067165,-0.00517767,-0.00212508,-0.00350102,0.00616982,-0.0138447,0.000165181,-0.00998083,-0.0157872,
-0.0189935,0.00564321,0.00386043,0.00362205,0.00221285,-0.00127813,0.0013613,0.0110275,-0.0144869,0.00466151,-0.00939668,-0.0199968,
-0.0215064,-0.00759045,-0.00163692,0.00147465,-0.00681564,-0.00107397,-0.00923076,-0.000533918,-0.0244655,0.00400677,-0.0104223,-0.0187328,
-0.00792277,-0.0147104,-0.0013402,0.00576367,0.00154079,0.00106308,-0.00082948,0.00400167,-0.0289711,-0.000189312,-0.00339941,-0.0145709,
0.00469453,-0.012497,-0.000400426,0.00232347,-0.00491204,0.00674288,-0.0111022,0.000810535,-0.0350865,0.0014096,-0.00442516,-0.0116963,
0.0111943,-0.00352584,0.000538611,0.00113408,-9.6812e-05,0.00791702,-0.00302556,0.00566783,-0.0251051,0.000111079,-0.00223157,-0.00592392,
0.0106108,0.00383284,-0.000776607,0.000907537,0.002143,0.0136,-0.00847199,0.0147102,-0.00868497,0.0010662,0.00124971,0.00467805,
0.0103485,0.00893525,-0.00177046,0.000999782,0.0104998,-0.000675601,0.000567426,0.0179575,0.000330254,-0.00312968,-9.82165e-05,0.00690994,
0.00686607,0.00630853,0.00109848,-0.00213074,0.00597917,-0.00722269,-0.00134078,0.0173412,0.016428,0.00201083,-0.000480384,0.0110739,
0.0111094,0.00657688,0.00203536,-0.00751838,0.00918528,-0.028899,-0.000675115,0.0144711,0.0144968,0.00200034,0.0046104,0.0107311,
0.0108446,0.0165012,0.00780103,-0.00550508,0.00981604,-0.0380174,0.000310781,0.0132103,0.0170727,0.00198994,0.00294033,0.019725,
0.0105789,0.00968236,-0.000599021,-0.00671509,0.0149542,-0.0358655,-0.00321228,0.00744184,0.00741457,-0.00188366,0.00513351,0.0242121,
0.0183606,0.00736863,0.000980946,-0.00857305,0.0110781,-0.0321013,-0.000942214,0.00231676,-0.0135117,-0.00479134,0.00314137,0.0180754,
0.026463,0.00247738,-0.00162445,-0.00753776,0.0123532,-0.0260808,0.00261374,0.00266403,-0.0286433,0.00163741,0.00436857,0.00968543,
0.0252277,0.0065986,0.00124312,-0.0116579,0.00590181,-0.0116869,0.000694749,-0.00535994,-0.0334729,0.000339668,0.00430792,0.00966612,
0.0146546,0.0136155,0.00153518,-0.00837799,-0.0111736,0.00753955,-0.00154817,-0.00630207,-0.020596,0.00258342,0.0045691,0.0157638,
0.00633347,0.0199867,0.00118345,-0.0170146,-0.0514288,0.0126041,-0.00540285,-0.0207667,-0.0170556,0.00257372,-0.00450616,0.000613293,
0.00348344,0.0263562,0.00211966,-0.0118125,-0.0433928,0.0173505,-0.000567185,-0.00947714,-0.00578866,0.00707134,-0.00360136,-0.00294742,
-0.00355391,0.0224219,-0.00241692,-0.0156297,-0.0134646,0.0230669,-0.0044261,-0.0110664,-0.00997503,0.00126698,-0.00398449,-0.00618644,
-0.013813,0.0310417,0.00560254,-0.0126911,0.0129221,0.0294316,0.00298076,-0.00493025,-0.00192758,0.000613826,-0.00243615,-0.00749415,
-0.0234306,0.0216311,-0.000543071,-0.0126551,0.0196705,0.0245329,-0.00184841,-0.00845369,-0.0102991,-0.000361122,-0.00539519,-0.0178167,
-0.0233926,-0.000336918,0.00683331,-0.0132682,0.0186924,0.0270436,0.000724792,0.000255307,-0.00321711,-0.00391147,-0.00223754,-0.0287837,
-0.020782,-0.02617,0.00455192,-0.0154963,0.0225436,0.0202231,-0.00829424,0.00252405,0.00579681,-5.70052e-05,0.00124184,-0.0474779,
-0.0178523,-0.0500733,0.00870993,-0.0100031,0.0270388,0.0185588,-0.00250632,0.00382549,0.015455,-0.00264125,-0.000752003,-0.0452466,
-0.0281254,-0.0681833,0.00353222,-0.00805654,0.0234857,0.0107829,-0.00476936,0.00415958,0.0206066,-0.00490342,0.00337083,-0.0365772,
-0.0290653,-0.0689104,0.00543788,-0.0164175,0.0083427,0.0139585,-0.0105762,0.00127268,0.0196418,-0.00748738,0.00588374,-0.0320937,
-0.0296865,-0.0577272,0.008632,-0.0086868,-3.94255e-05,0.0107007,-0.000288425,0.00160356,0.0257605,-0.00652984,0.00131369,-0.0115136,
-0.0361061,-0.044614,0.00506606,-0.0151269,-0.0122849,0.0122777,-0.00384665,-0.00997911,0.0270507,-0.00203077,0.00221641,-0.000592378,
-0.0373779,-0.0221659,0.00729583,-0.0122361,-0.0116527,0.00709966,-0.00805128,-0.0106175,0.026088,-0.00686783,0.00537247,0.0174112,
-0.0186926,-0.000362716,0.00598501,-0.0116042,-0.0190691,0.0238194,-0.014512,-0.0119016,0.0299552,-0.00140255,0.000479715,0.0280098,
-0.00355189,0.0217615,0.00853828,-0.0122654,-0.0371099,0.0257357,-0.011961,-0.0112559,0.0267404,-0.00849276,-0.000871971,0.034101,
-0.00773095,0.0345488,0.00948263,-0.0045614,-0.0293954,0.015746,-0.0148854,-0.000953813,0.0280335,0.00115827,-0.00190203,0.00767594,
-0.0154545,0.0392872,0.0113936,0.00378125,-0.00622787,0.00994746,-0.0120174,-0.00256549,0.00582528,0.00469271,0.00350643,-0.0206809,
-0.0247908,0.0282502,0.00590071,0.00181659,0.0069593,0.036349,-0.014625,0.00290362,0.00325601,0.011125,-0.00396315,-0.0403453,
-0.0260816,0.01335,-0.00184502,-0.00208483,0.0133856,0.043118,-0.0236738,-0.00160941,-0.00510787,0.00886516,-0.00306261,-0.0468102,
-0.0328481,0.00424498,-0.00347309,0.000125591,0.0143388,0.0450637,-0.021135,-0.000329458,0.00165975,0.0127227,-0.00119663,-0.0346023,
-0.0341444,-0.00485976,-0.00252491,-0.003142,0.00724344,0.042186,-0.0321201,-0.00774392,0.00327639,0.0123953,-0.00287242,-0.0217503,
-0.0389845,0.00116724,0.0016434,-0.00963395,0.000791931,0.0467186,-0.0241129,-0.00389241,0.0168049,0.0175414,-0.00229504,-0.00600044,
-0.0354564,-0.00407313,-0.00352392,-0.0138772,-0.0108107,0.0377351,-0.0241562,-0.00390622,0.0174555,0.0146393,-0.0033278,0.0107158,
-0.0299987,0.000345497,0.00450904,-0.0152277,-0.00663811,0.0326201,-0.0164749,-0.00102457,0.017784,0.00884009,0.00143396,0.02035,
-0.0126309,-0.0013519,0.000308866,-0.0127197,-0.00471915,0.0259004,-0.0161999,0.00121117,0.0087757,0.00239734,0.00490751,0.0315949,
-0.00621062,-0.00723353,-0.000349318,-0.00989436,-0.00344404,0.0166099,-0.000795189,0.00183518,-0.00699398,-0.00146959,-0.0015996,0.0177294,
0.0169495,-0.0266356,0.00478806,-0.00868323,-0.00281277,0.00700186,0.00945712,0.0130812,-0.0240522,-0.00726794,-0.00166834,0.00901614,
0.0166071,-0.0344464,-0.00423941,-0.00940815,-0.00572277,-0.00421182,0.0168108,0.0137012,-0.0391797,-0.0104906,-0.00334727,0.0202646,
0.016908,-0.0325974,-0.00489583,-0.00691791,-0.00992043,-0.019607,0.0167589,0.00627051,-0.0369234,-0.0095278,-0.00406085,0.0418167,
0.00819437,-0.0204446,-0.0110247,-0.00765121,-0.0115424,-0.0263063,0.0118772,-0.00599137,-0.0230784,-0.00663329,-0.00187745,0.0463074,
0.0142901,-0.0102215,-0.00330955,-0.0106421,-0.0125203,-0.030105,0.00570712,-0.0150359,-0.00891269,-0.0117872,0.000949348,0.0356683,
0.0142693,-0.00643508,-0.0107251,-0.00816379,-0.0102785,-0.0232768,0.00307801,-0.0195755,0.00525167,-0.0037415,0.00120012,0.0234211,
0.0194002,0.00250489,-0.00526253,-0.00601109,-0.00674862,-0.0186996,-0.00212689,-0.0266927,0.0075028,-0.00471009,0.00209427,0.013429,
0.0139079,0.00661845,-0.00301879,0.00161112,0.00289857,-0.0115445,-0.00765382,-0.0283391,-0.00215936,0.00269187,0.00202211,0.000862847,
0.0187188,0.00494006,-0.000130633,-0.00557932,0.000634389,-0.00309948,-0.0154343,-0.032885,-0.0156863,0.00365504,-0.0022358,-0.0174968,
0.0148385,0.00777213,-0.00496852,0.00042671,0.00545351,-0.00592052,-0.0142001,-0.0206921,-0.00828856,0.00558408,-0.00520645,-0.025875,
0.0177205,-0.000338303,-0.000469504,-0.00194072,0.00705386,-0.0122812,-0.0248774,-0.0210569,-0.00700927,0.00204015,-0.00463624,-0.0339299,
0.00772653,0.00378885,0.000488747,0.000840143,0.00801107,0.000676192,-0.0246081,-0.0146627,0.00231695,0.00364733,0.000440652,-0.0329691,
0.00352932,0.00244702,-0.00756676,-0.00153268,0.00446189,0.0210396,-0.0256258,-0.0198602,-0.00348973,0.000747336,-0.00156568,-0.0291096,
