Pectoralis,AntDelt,PostDelt,TeresMaj,TriLong,TriShort,BicepLong,BicepShort,Brachiorad,FlexCarpiRad,FlexCarpiUln,ExtCarpiRad,
0.00523987,0.00139237,-0.00230659,-0.00229443,0.000290222,0.000830127,-0.0305217,-0.0094192,0.00566505,-0.00137258,-0.00207522,0.0572277,
0.0152234,0.00335118,0.000263451,0.00285628,-2.6079e-05,0.00339284,-0.0241035,-0.00329071,0.00175997,-0.00524554,0.000117825,0.0533317,
0.0181257,-0.004993,-0.00167359,-0.00519228,-0.00130812,-0.00305851,-0.0250922,-0.00553464,0.000752635,-0.00944157,0.000700102,0.0423535,
0.0297221,0.00114925,0.00411607,-0.00197251,0.002561,0.00208037,-0.0132056,0.00091193,-0.00315183,-0.00237076,0.000637475,0.0204295,
0.0123453,-0.00268979,-0.00104019,0.000925672,-0.00226225,-0.000507025,-0.012911,0.000917734,0.000670731,-0.00302771,-0.00103585,-0.00213821,
0.0139647,-0.0023448,-0.00233306,0.000604788,0.00418254,-0.00180631,-0.00457,-0.00616111,-0.002267,-0.00593942,-0.00528566,-0.0324326,
0.0149419,-0.00457667,-0.00620136,0.000928142,0.000325235,-0.000207776,0.00312519,-0.00197389,0.00220051,-0.00176956,-0.000522017,-0.0376157,
0.0233254,-0.00841971,0.00280812,0.000607967,0.00483847,0.000747233,0.00695524,-0.00487129,0.00377119,-0.00854689,-0.0102466,-0.0431211,
0.0207645,-0.008401,-0.000416093,-3.37969e-05,-0.0015943,-0.00280458,0.00917387,-0.0145314,0.00888394,-0.00566712,-0.00484082,-0.0309202,
0.0146638,-0.00645231,0.000223103,0.00157839,0.0016312,0.00233642,0.0139664,-0.00777426,0.00433922,-0.00954928,-0.0010455,-0.0274123,
0.006311,-0.0115881,-0.00171313,-0.00292598,0.00517865,-0.00572182,0.00942121,-0.00874559,0.0078439,-0.0121448,-0.00433364,-0.0377486,
0.0140567,-0.00642362,0.0027896,0.000618557,0.00679442,-0.00058004,0.013889,-0.00295794,0.00587648,-0.0202144,-0.00214944,-0.0129938,
0.00441889,-0.0105974,-0.0030097,-0.0022754,3.9662e-05,-0.00252057,-0.000317239,-0.00715223,0.0129244,-0.0189488,-0.00608275,0.0162674,
0.00379667,-0.00769044,-0.00333586,-0.00259347,0.00487474,4.65161e-05,-3.72737e-05,-0.00394355,0.00452009,-0.0286302,-0.00518749,0.0297529,
0.00220974,-0.00768305,-0.00173024,-0.00226731,-0.00252407,-0.000605372,-0.00523148,0.00151709,0.00416537,-0.024469,-0.00107329,0.0268186,
0.00738461,-0.012185,-0.00366585,-0.000331088,0.00295467,-0.00190068,-0.00720735,0.00246896,-0.00874402,-0.0293231,-0.00854942,0.00714269,
0.00386793,-0.00831859,-0.00721101,-0.00225781,-0.000259192,0.00227751,-0.00854034,-0.000122036,-0.0100624,-0.0283828,-0.0054018,-0.00834871,
-0.00995011,-0.00381054,-0.00174163,0.00161079,-0.00218548,0.00516843,-0.00633288,0.00340241,-0.0078383,-0.0251895,-0.00676163,-0.0190118,
-0.00348515,-0.0115385,-0.0049645,-0.00160296,-0.00153646,-0.000954502,-0.00573596,0.00177438,-0.00303749,-0.0203868,-0.000395009,-0.0235587,
-0.00088295,-0.00735695,0.00308081,0.00194446,0.00104395,0.00258136,-0.00320812,0.00400831,-0.00403041,-0.0168721,0.000498519,-0.0268187,
-0.0011778,-0.0138017,-0.00336104,-0.0019124,-0.00635612,0.00322029,-0.0103392,-0.00019788,0.000772881,-0.00144542,-0.00633454,-0.033621,
-0.0111306,-0.0163855,0.00371894,0.00582104,0.000730869,0.000962302,-0.00845635,-0.00440531,0.000426428,0.00400138,-0.000933692,-0.0388143,
-0.016254,-0.0180057,0.00242871,0.0051844,-0.00506016,-7.34945e-06,-0.00914946,-0.00442868,0.000725239,0.0126682,0.000282128,-0.0237261,
-0.0130069,-0.0180185,0.00371433,0.0010068,9.44621e-05,-0.00194225,-0.0120964,-0.00606289,-0.000906167,0.0126433,-0.000433391,-0.0125018,
-0.0110475,-0.0122385,0.00145892,-0.00156068,-0.00344374,0.00385004,-0.00345365,-0.00737623,0.00293693,0.0280727,-0.00114849,0.00838012,
-0.00876612,-0.0122557,0.00499882,0.00520856,-0.00344098,0.00191632,0.00293556,-0.00321756,0.00291827,0.0319134,0.000712461,0.0131645,
0.000919777,-0.0125968,0.000812474,0.00360771,-0.00215089,0.00320262,0.0109346,-0.0100059,0.00644256,0.0409066,0.000642381,0.00764639,
0.00931776,-0.00553538,0.004997,0.00554861,-0.00118319,0.00577728,0.0157146,-0.0052051,0.00707103,0.0437845,-0.00296834,0.00438165,
0.00773533,-0.0126413,-0.00305187,0.00588018,-0.00472312,-0.00130571,0.0118025,-0.00587814,0.0048037,0.0408692,-0.0040027,-0.000171002,
-0.00221785,-0.00719325,0.00660646,0.00492435,-0.000858854,0.00642124,0.0230223,-0.00816157,0.00801111,0.0460041,-0.00117282,-0.0134161,
-0.0118494,-0.0046444,0.00274364,0.0010714,-0.00536555,0.000627207,0.0255503,-0.00947976,0.00735698,0.0447021,0.0071311,-0.00992021,
-0.00860371,-0.00306298,0.00564201,0.00558925,-0.00182417,0.00674562,0.0226061,-0.00854484,0.0115338,0.0266608,0.00481208,-0.0193018,
-0.00793398,-0.00373662,0.000492245,0.00109302,-0.00118075,0.00320634,0.0309306,-0.00181535,0.012171,0.0240746,0.00861121,-0.0100105,
-0.0175669,-0.00537742,0.00725474,0.00142619,-0.000215853,0.00546258,0.0263783,0.000406708,0.0227902,0.0189145,-0.00561708,-0.0129525,
-0.0156104,-0.00380002,0.00274966,0.000471809,-0.00408056,0.000314691,0.0244024,-0.000912734,0.0237529,0.00989264,0.0010823,-0.0187915,
-0.00946922,-0.00157981,0.00468381,0.00144928,-0.00665797,0.00740111,0.0217834,0.00806996,0.0243955,-0.00234714,-0.00509447,-0.0214103,
-0.00526025,-0.00740908,-0.00143022,-0.00851912,-0.00633836,-0.00354074,0.0175555,0.00481896,0.0202106,-0.00911255,0.00611525,-0.0217747,
0.011182,0.00317989,0.00501185,0.000507182,0.00106353,0.0064441,0.015582,0.00768508,0.0144177,-0.00975984,0.00316124,-0.0314742,
0.00186825,0.00282218,-0.00367703,-0.00559769,-0.00537852,0.0029078,0.0139311,0.00701018,0.0112019,-0.00783049,0.00503817,-0.0369872,
0.00800721,0.00600532,0.000190148,-0.000434535,-0.00377243,0.00130353,0.00777357,0.0150281,-0.00295858,-0.0113731,-0.00789232,-0.0457181,
0.00609706,0.00661256,-0.00270317,0.00183119,8.68811e-05,-0.000300378,0.00805537,0.0230466,-0.00810332,-0.00686636,0.00332482,-0.0335209,
0.00998129,0.00432209,0.00277429,-0.00105415,8.2525e-05,-0.00447951,0.00157674,0.0223733,-0.0203296,-0.00525625,-0.00863578,-0.012629,
0.00259696,0.00750454,0.000525385,-0.00200783,0.000399781,-0.00254148,0.000249434,0.0268517,-0.0261159,-0.00332347,0.00129785,0.0201772,
0.00615805,0.0113309,-0.000113571,-0.0010299,-0.00314657,-0.000281263,-0.00365329,0.0316528,-0.0209551,-0.00203392,-0.0029317,0.0558838,
0.0110063,0.00807465,-0.0013962,-0.00713474,0.00167729,-0.00445968,-0.0043366,0.028406,-0.012896,0.000543954,0.00539685,0.0648725,
0.0158538,0.0128672,-0.000425034,-0.00615693,0.0048912,0.00423975,-0.00469808,0.0229063,0.000959085,0.00408815,-0.00108148,0.0510067,
0.000418217,0.0160504,-0.00396088,-0.00517921,-0.00380696,-0.00766496,-0.00377204,0.0183731,0.0125614,0.00151587,0.00499849,0.047125,
0.00204479,0.013761,-0.00170162,-0.00162604,0.00584538,-0.00636994,-0.0025244,0.0173818,0.0167599,-0.00266577,0.00496422,0.0503299,
-0.00115861,0.0153354,0.00345527,-0.000326566,-0.00188732,-0.004109,0.000976377,0.0115619,0.0228908,-0.00201802,0.00911792,0.0722116,
0.00143202,0.0101496,0.00152956,-0.00353438,0.0016478,-0.00249187,-0.00743526,0.00928375,0.0183984,-0.0061992,-0.000890994,0.063191,
-0.0114315,0.0136568,-0.0023277,-0.00513258,0.00325116,-0.004738,-0.00683319,0.00121092,0.016804,-0.00490725,0.0068098,0.0554623,
-0.0178573,0.0142672,0.00186369,0.00131767,0.00485441,-0.000545239,-0.00655383,0.000864852,0.00587393,-0.0123077,0.0093625,0.0406551,
-0.0165575,0.0119808,-0.0013495,-0.00285626,0.00356011,-0.00762042,-0.00885085,-0.00592002,-0.00087049,-0.0116596,0.00805494,0.0226326,
-0.0101078,0.0170996,-0.00166516,0.00101827,0.00612904,0.00333319,-0.00953911,-0.00755392,-0.0114779,-0.0116554,0.0119016,0.0110528,
-0.0213661,0.00740982,-0.00455631,-0.00508747,-0.00514559,-0.00341999,-0.0131259,-0.0130513,-0.00695385,-0.00585641,0.00770279,0.00366213,
-0.0149187,0.00673502,0.000279184,0.00297217,0.00257431,0.00109483,-0.0157479,-0.0153297,-0.00854661,-0.00231113,0.0134874,-0.00919794,
-0.0174868,-0.00198773,-0.0010022,8.57186e-05,-0.00290546,-0.00115111,-0.0260976,-0.0150329,-0.0114272,-0.00359513,0.0134803,-0.0040258,
-0.0120075,-0.010388,0.000291955,-0.00022524,0.00159495,0.000144331,-0.0264684,-0.0176341,-0.0320146,-0.00616707,0.00832544,-0.0114061,
-0.0152218,-0.0210413,-0.000667481,-0.00214594,-0.000665455,0.00176174,-0.0252306,-0.0202358,-0.0361833,0.000919051,0.0112224,-0.00429581,
-0.0181151,-0.0287966,0.00352414,0.00237217,0.0022252,0.00176947,-0.0214184,-0.0244479,-0.0339133,-0.00261912,0.00639594,-0.00748467,
-0.00169281,-0.0297906,-0.00290834,0.00109531,0.00254032,-0.00240803,-0.0224365,-0.0296265,-0.0187659,-0.000362553,0.0125188,-0.00648543,
0.00281671,-0.0346473,0.00289295,0.00303786,0.00253349,0.00307276,-0.0237777,-0.0248256,-0.0116673,0.0051132,0.00930858,-0.000654319,
0.00829126,-0.0391815,-0.00064213,0.000473227,-4.88707e-05,-0.000460811,-0.0309148,-0.0322592,-0.0129394,0.00672542,0.00191632,-0.00158139,
0.00636044,-0.0250424,0.00483712,0.00338162,0.00573927,0.00147865,-0.0283945,-0.0268156,-0.0103484,0.00962515,0.00579521,-0.00636929,
0.0053948,-0.0186291,-0.00256139,0.00307061,-0.00135026,-0.00141101,-0.0268408,-0.019119,-0.010655,0.0131685,0.0106431,-0.00375018,
0.00990162,-0.00867351,-0.000945597,0.00147184,0.00411595,-0.000759295,-0.029795,-0.0123887,-0.0116055,0.00769713,0.0119526,-0.011431,
0.0124763,0.000961276,-0.00190544,-0.000448846,0.00282139,0.00311184,-0.0259887,-0.0120976,-0.012556,0.0035132,0.0148749,-0.00687587,
-0.00233436,0.00737793,-0.000933737,-0.000115929,0.000560992,-0.00138751,-0.0183194,0.00107107,-0.010287,-0.00389055,0.00460058,-0.00682594,
0.000239469,0.0163716,-0.00640099,-0.00107077,-0.00105553,0.000873923,-0.00775255,-0.00185745,-0.00286663,0.000617105,0.00398736,-1.33121e-05,
-8.45316e-05,0.0218255,-0.000278473,0.00215965,0.000547347,0.000237868,0.00732176,0.0135648,-0.000918998,-0.00260235,0.00144529,4.03468e-05,
0.00248864,0.0201984,-0.00220463,0.000239013,-0.00364476,-7.62584e-05,0.0140261,0.00645132,0.00360461,-0.000671273,-0.00334767,-0.00634311,
-0.00556253,0.031129,0.00262985,0.000893913,0.0021433,0.00218513,0.0245946,0.0173669,0.00651906,-0.000350508,-0.0065283,-0.00564221,
-0.0081409,0.0307936,-0.00155019,0.00187076,-0.00301471,-0.00295816,0.0280813,0.0205564,0.00911223,0.0044768,-0.0042334,0.00246491,
0.00119243,0.0243434,-0.00251096,0.00220372,0.000519656,-0.00166265,0.0257744,0.0205271,0.00462343,0.000932919,-0.00837489,-0.00487973,
0.0108476,0.0182173,-0.00379381,0.00157085,-0.00592623,-4.52218e-05,0.0279761,0.0240397,0.00754017,0.0012516,-0.00285575,1.08227e-05,
0.00311781,0.00887397,-0.000891564,0.000616023,-0.000782264,0.000284398,0.0253503,0.0307725,0.00627261,-0.0090546,-0.0114998,-0.00765306,
0.00890959,0.0108008,-0.00346248,-0.000982712,-0.00304302,-0.00357127,0.0259457,0.0262381,0.00983522,-0.0154983,-0.00726387,-0.00308192,
0.00311149,0.0127298,-0.0012044,0.00224765,0.00177889,0.000621573,0.026221,0.0320067,0.0117892,-0.0193674,-0.00399162,0.00470981,
0.0076156,0.0136951,-0.000878115,-0.00289252,0.0001619,-0.00355612,0.0187717,0.0245763,0.0124567,-0.00971589,0.00378993,0.00831737,
-0.00301147,0.0136967,0.00492106,-0.00159391,0.00144234,0.00449994,0.0138999,0.0203662,0.00958398,-0.00714799,-0.0042016,0.017077,
-0.00913123,0.00983718,0.00106186,-0.00126118,-0.00661359,-0.00354114,0.00967412,0.00682032,0.00928811,0.000248103,-0.00253284,0.0258376,
-0.0100998,0.0130624,0.00331945,0.00132508,0.00239336,0.00451485,0.00609433,-0.00479328,0.0128569,-0.0113513,0.000103724,0.0197897,
-0.0017318,0.0175774,0.000103911,0.000691836,-0.00244323,0.00291253,0.0025167,-0.00771396,0.0186806,-0.0136153,0.00757136,0.0266202,
-0.00978266,0.0108264,0.0055807,0.000380456,-0.00180684,0.00549541,-0.00620984,-0.0103123,0.016779,-0.0123389,0.00248515,0.0221832,
-0.00978468,0.0159891,0.0042966,-0.00121878,-0.000848544,0.000351644,-0.00591982,-0.00840311,0.0216396,-0.0100975,0.0122101,0.0219319,
-0.0113961,0.013105,0.00912928,-0.00024258,0.000753622,0.00550996,-0.00820311,-0.00649367,0.0165213,-0.0142958,0.00390812,0.00976901,
0.00373389,0.0124761,0.000762214,0.00169934,-0.00215141,-0.00220947,-0.00179174,-0.00780347,0.0139799,-0.0139876,0.00623194,-0.00464751,
0.00566471,0.00895122,0.00527269,0.00460698,0.000416578,0.00874366,0.000114722,-0.00557178,0.0133713,-0.0053097,0.00405023,-0.0152009,
-0.00013054,0.00446189,-0.000519139,0.000109832,-0.00409815,-0.000907608,0.00170155,-0.00655942,0.0182369,-0.00210544,0.000260392,-0.00804794,
0.00888415,0.00544679,0.00270323,0.0036611,0.0016893,0.00264063,0.00908568,-0.00754703,0.0227817,0.00850293,0.00194508,-0.0182804,
0.00824125,0.00128169,-0.00759618,-0.000514384,0.00200377,-0.00507924,0.0135747,0.00112362,0.0224983,0.0107403,0.0107139,-0.0194994,
0.0150038,0.00226857,-0.00212065,-0.00243644,-0.00508638,0.00104424,0.00744206,-0.00501509,0.0180305,0.0107238,0.000811478,-0.044543,
0.0127527,0.00454396,-0.0037281,-0.00307089,0.00392064,8.48054e-05,0.0177309,0.00107992,0.0135634,0.00330217,0.0105488,-0.0309547,
0.0053513,0.00199082,-0.00340416,0.00112359,0.00359142,-0.00345037,0.01772,0.00234572,0.0110286,-0.00218803,-0.00321457,-0.0205871,
0.00921875,0.00362334,-0.00436827,-0.000477088,-0.00027907,-0.0034444,0.0189992,0.000713916,0.0123574,-0.00864426,0.000408038,0.00362276,
0.00632629,0.000426989,-0.00468878,0.00371698,-0.000286154,0.00525377,0.0180273,0.0016575,0.00370614,-0.00994958,-0.000153629,0.0139877,
0.00536634,-0.0124275,-0.00082434,-0.0014255,0.00131658,-0.00246737,0.0135163,-0.003516,-0.0300566,-0.00546003,0.000573344,0.0291802,
0.00376338,-0.00789728,0.000786213,-0.000129369,0.00452915,0.00140114,0.0112612,-0.000963093,-0.038708,0.000961162,0.0029108,0.0340691,
-0.000414241,-0.0110939,-0.00307655,-0.00205292,-0.00352612,-0.00599861,0.0090083,-0.000664025,-0.0225702,0.00448493,0.00492698,0.040566,
0.0137597,-0.0101056,-0.000178815,0.00181823,8.65237e-06,0.00108873,0.00482585,-0.00455047,0.00258135,0.00897467,0.00114877,0.0222715,
0.00861797,-0.00750818,-0.00468605,0.000216087,-0.00257333,0.00238079,0.00289902,-0.0045739,0.0196838,0.00895743,0.00187821,0.0168528,
0.00862816,-0.0100625,-0.00597415,-0.00170829,0.00192756,-0.00276632,8.27372e-06,-0.0049196,0.0313124,-0.00039586,-0.00737219,-0.0123918,
0.0173316,-0.0106859,0.00110796,-0.000413549,-0.001298,-0.000831045,0.00194847,-0.00848505,0.0426182,-0.0081391,0.000762516,-0.040995,
0.0208847,-0.0100225,0.00110707,0.000236994,0.00127156,0.005933,0.000992894,-0.00207064,0.0474841,-0.0123406,0.00245853,-0.0612302,
0.0128487,-0.0151551,0.000462037,-0.00329803,-0.00420725,0.000784818,-0.00414633,-0.00789038,0.0410807,-0.00495168,-0.00164038,-0.0640833,
0.00996434,-0.00902074,0.00271423,-0.00136039,0.00093821,0.00658228,0.00198392,-0.00405222,0.0359635,0.00018416,-0.00187605,-0.0469788,
0.00064173,-0.00964839,-0.000828775,-0.00103279,-0.00325245,0.00272107,0.00586196,-0.0085849,0.0218302,0.000813432,0.00110753,-0.0269798,
0.0202944,-0.00898952,-0.000830651,0.000260279,0.00479089,0.000147199,0.00652186,-0.0102204,0.00994827,0.00273117,-0.00299189,-0.0269441,
0.0148359,-0.00833196,-0.00115469,0.000909105,-0.00358459,0.00175812,0.00428546,-0.00960271,0.013839,0.0062594,0.000956858,-0.0133896,
0.0113094,-0.0166901,0.00141853,-0.000374084,0.00220561,-0.00532388,-0.00149126,-0.00769751,-0.0192964,0.00141799,-0.00249953,-0.00209163,
0.00810489,-0.0105624,0.0036696,-0.000369877,0.00316693,-0.00661144,0.000459575,-0.00514869,-0.069498,0.00140664,-0.000805434,0.0121011,
0.00135905,-0.0140943,0.003023,0.000599778,0.00477238,-0.00628981,-0.00209597,-0.00195621,-0.0968453,0.00139629,0.00475129,0.0333738,
-0.00377725,-0.0144082,0.00302009,-0.00100649,0.00315868,-0.00790039,-0.00980189,-0.00520274,-0.0794464,0.00750392,-0.00289239,0.0234155,
-0.0127771,-0.0137578,0.00140728,0.000284334,0.00412077,-0.00564823,-0.00752702,-0.0016886,-0.0562566,0.0129688,0.00105297,0.00733773,
-0.0143728,-0.0156843,-0.00117155,-0.00357631,-0.000389877,-0.00983547,-0.0142661,-0.00461337,-0.0340368,0.0110302,-0.00240732,-0.0132499,
-0.016613,-0.0198659,-0.00117504,0.00157701,0.00636771,-0.00468696,-0.013922,-0.00592844,-0.0275963,0.0129561,0.00121403,-0.0203186,
-0.0140247,-0.0137467,-0.0018226,0.000934977,-7.40746e-05,-0.00275842,-0.0193726,-0.00563374,-0.0182626,0.011342,-0.00450212,-0.0174096,
-0.0185199,-0.0176091,-0.00118258,0.000614473,0.00217683,-0.00662538,-0.0209597,-0.000509796,-0.0234206,0.0158461,-0.00442459,-0.0119277,
-0.00659697,-0.0063414,0.00203279,-0.00292587,-0.000401157,-0.00727343,-0.0193272,-0.00246838,-0.027295,0.0180979,0.00176846,-0.0012973,
-0.0107721,9.59685e-05,0.00106272,-0.00228138,0.00378187,-0.00695615,-0.0183385,-0.00313893,-0.0334273,0.0174535,0.00280897,-0.000971488,
0.00501212,0.0113614,-0.00183919,-0.00292508,-8.34366e-05,-0.00406379,-0.0237885,-0.00992603,-0.0273298,0.0161665,-0.000981215,-0.0202866,
-0.0010968,0.0168309,0.000731728,-0.00324727,0.00570972,-0.0014938,-0.0170047,-0.00930804,-0.0205925,0.0152028,-0.00123169,-0.0167461,
-0.00334357,0.0152167,-0.00378026,-0.0067893,-0.00040879,-0.00343137,-0.0166595,-0.00901147,-0.0109616,0.0119866,-0.00405946,-0.0115982,
-0.00494765,0.0213283,0.00200972,0.00254594,0.00184336,-0.00150598,-0.0140605,-0.0100021,-0.00358813,0.0094155,-0.0033477,-0.0067745,
-0.00204582,0.0206783,-0.00443428,0.00125669,-0.00298706,-0.000868639,-0.0111394,-0.00584087,0.000240417,0.00748933,-0.00682313,0.00030076,
-0.0165302,0.0106913,0.00103341,-0.00550598,-0.000734637,0.002344,-0.0124032,-0.00457632,0.00116803,0.00170083,-0.00804698,-0.0051817,
-0.00944575,0.00682038,-0.00219151,-0.00550824,-0.00105764,0.00233702,-0.00658393,0.00344997,-0.00338066,-0.00151125,-0.00637545,-4.1932e-05,
-0.0191037,0.00230485,-0.00155328,-0.00164758,0.000229162,-0.000889514,-0.0055933,0.00632627,-0.00374724,-0.0060103,-0.00985716,0.00702774,
-0.0110563,0.00293966,-0.00799793,-0.00229445,-0.00331309,0.00135687,-0.00299239,-0.000132553,-0.00958981,-0.00664536,-0.0033609,0.0124861,
-0.0229707,0.000676231,-0.00542834,0.0005997,-0.00299199,0.00553485,-0.00103467,0.00660956,-0.00481109,-0.00921146,-0.00523743,0.0201965,
-0.0168577,-0.00963651,-0.00285888,-0.00101365,-0.00202696,-0.0012332,0.00188965,0.00530456,-0.00937132,-0.0108112,-0.00615048,0.0295151,
-0.0104242,-0.00546263,0.000676317,0.000270196,-0.000418013,0.00391064,0.0057807,0.00947412,-0.00685126,-0.00564971,-0.00352456,0.0365789,
-0.0123625,-0.00257729,-0.000295754,-0.000699822,-0.00138458,0.001006,0.00870693,0.00785037,-0.00884066,-0.00628279,-0.00379856,0.0417096,
-0.00850719,-0.0064535,-0.000945933,0.000261569,0.000868284,0.00872557,0.0100246,0.00429671,-0.000529977,-0.00401806,-0.0114797,0.0288103,
-0.00916026,-0.00292581,-0.000308369,0.00154468,-0.00782488,0.0074309,0.0145628,0.0062179,-0.000591648,-0.000787225,-0.00596371,0.0284655,
-0.00884864,-0.0080913,-0.000314687,0.00121789,-0.00364035,0.00678029,0.0171707,0.00685324,0.00546192,-0.000131702,-0.0149376,0.0094466,
-0.00370896,-0.00198956,0.000966792,-7.49023e-05,0.00118805,0.00612987,0.0229993,0.0119978,0.00732879,-0.000441824,-0.00556344,-0.00442265,
-0.00468714,-0.00232738,0.00224832,0.00346128,-0.00267598,0.0112746,0.0214247,0.0177882,0.00597498,-0.00300541,-0.00520616,-0.0176496,
-0.00373455,-0.00459754,0.00385188,0.000558489,0.000220768,0.00321996,0.0175979,0.0193956,0.00719564,-0.00621278,-0.0038856,-0.0228295,
-0.00213884,0.000536307,0.000626405,-0.00266636,0.00537112,0.00739932,0.0208553,0.0139224,0.00390824,0.00120397,-0.00321146,-0.0244698,
0.00138784,-0.00237903,0.000620478,0.00119142,0.00376069,-0.00516211,0.0176753,0.0168219,0.00834676,-0.00425695,-0.000608211,-0.0203169,
0.0052359,-0.000143895,0.00125858,0.000541929,-0.00203497,0.000949301,0.0119212,0.00845555,0.0121409,-0.00521072,-0.00380243,-0.0274336,
-0.00508195,0.00209067,0.00479432,0.00375568,-0.000104029,-0.000343768,0.0116414,0.0107155,0.0149688,-0.00101348,0.00169327,-0.0149137,
-0.010893,-0.00243608,0.00382305,0.00117444,0.000861091,0.0019047,0.00685578,0.0155532,0.00878214,-0.0080843,-0.00440342,-0.0085124,
-0.00768986,0.00205104,0.00671528,0.00149064,0.00053844,-0.00164161,0.00722248,0.0139543,0.000341837,-0.00646282,0.00237511,-0.00340058,
-0.00641853,0.000742741,-5.05539e-05,0.000197112,-0.000428102,0.00253884,0.00469287,0.014611,-0.0106739,-0.00130011,-0.000507078,-0.0102023,
0.00225744,0.00458507,0.00348596,-0.00141836,0.00214671,-0.00326076,-8.9237e-05,0.0155917,-0.0126751,-0.000966699,-0.000172272,-0.0121764,
0.0112555,0.00327592,0.00315938,0.00565861,0.0047215,0.00124192,-0.000685086,0.0268766,-0.0172514,0.00355179,-0.000161816,0.00194495,
0.013493,0.000678627,0.00605243,-0.00142985,0.00214521,-0.00970849,-0.00546525,0.0256076,-0.0112031,-0.00158817,-0.00788036,0.00801629,
0.0173405,-0.00352874,-0.003932,0.00146192,0.00439801,-0.00295196,-0.00187409,0.0240185,-0.00322251,-0.00737222,-0.00272359,-7.92265e-05,
0.00992053,0.00192183,-0.00039467,0.00210013,-0.00397332,-0.00263415,-0.00278934,0.0214652,-0.00554317,-0.00575181,0.000821134,0.00212604,
0.00539858,-0.00582754,0.00153314,-0.000802983,0.00343045,-0.00263816,-0.00660139,0.0127965,-0.00464335,-0.00509745,0.00082218,-0.00146494,
0.0089258,-0.00359698,0.00120754,-0.00756935,-0.00204353,-0.000710394,-0.0017204,0.00702666,0.00398433,0.000385815,0.00114289,-0.00441328,
0.00537099,-0.0126346,-0.00137148,-0.00371157,0.000530946,-0.000714144,-0.00198993,0.00190182,0.0122915,0.00168362,-0.00304585,-0.00800667,
0.00954354,-0.0152337,-0.00169674,0.000468214,-0.00623099,-0.00168358,-0.000649278,-0.00966091,0.02221,0.00394703,-0.00240768,-0.012567,
0.00470253,-0.0187987,0.00119758,0.00175061,0.00342599,-7.73224e-05,0.00262343,-0.00995492,0.0298767,0.0091077,0.00112577,0.00283205,
0.00372568,-0.021398,0.000550704,0.000779505,-0.00301425,-0.00265615,-0.00215206,-0.0115361,0.0362577,0.00686348,-0.00500121,0.0150107,
0.0136958,-0.0172366,-0.00138379,0.000130459,0.00664248,-0.00265927,-0.000166493,-0.0166583,0.0423187,0.00526292,-0.000184284,0.0139889,
0.00338444,-0.0169383,0.000867099,0.000125427,0.000845835,-8.66658e-05,-0.000112365,-0.0166292,0.0248802,0.00173045,-0.00631548,8.85758e-05,
0.00756148,-0.0172838,-0.000423233,0.00430578,-0.00108767,-0.00202105,-0.000380031,-0.0153123,0.00486838,0.00012937,-0.00311242,-0.0122028,
0.0114176,-0.0102243,0.0031157,0.00172551,-0.000445809,0.00119586,0.00514734,-0.0152832,-0.00290737,0.000781586,0.00169834,-0.00228084,
0.0120553,-0.0121786,0.00375728,0.000433172,0.000517796,-0.00556719,0.00294813,-0.0088155,-0.00424197,-0.0114442,0.000712167,0.0124696,
0.0136598,3.30528e-05,-0.00332764,0.0013946,-0.000772401,0.000547684,0.000104975,-0.00943081,-0.00267677,-0.0191631,-0.00124175,0.0182051,
0.00464121,0.00162147,0.00214329,0.000102616,-0.00431642,0.00279953,-0.00145053,-0.00425156,-0.00947969,-0.0210875,0.00581682,0.0274814,
0.00721354,0.00385473,-0.000112292,0.000420529,-0.00335348,-0.000743278,-0.00429399,-0.00647748,-0.0130608,-0.0159294,0.00160558,0.0254893,
0.00688936,0.012206,-0.00043614,9.47497e-05,0.000828628,0.00183113,-0.00456219,-0.000333485,-0.00665924,-0.003367,0.000933904,0.00772156,
-0.00212633,0.0195928,0.00181562,9.11118e-05,-0.00336001,0.00537169,-0.003221,-0.00738978,0.00682753,0.000180741,-0.0010273,-0.0164855,
-0.00888752,0.0153911,0.00149191,-0.000878148,-0.00143202,0.000864053,-0.00381185,-0.00607632,0.0228924,0.000508813,-0.00653159,-0.0339323,
0.000127301,0.0208493,0.00277795,0.00330387,-0.00207983,0.00279562,-0.00150568,-0.0073392,0.0260822,0.00695358,-0.00559873,-0.0275558,
-0.00115919,0.0172948,-0.00269675,0.00136921,-0.00144014,0.000220381,0.00047805,-0.0111785,0.0247674,0.00631547,-0.00627722,-0.0343795,
0.00914504,0.0262979,0.00406236,0.00297613,0.00209675,0.00472825,-0.00397762,-0.0172723,0.0221675,0.00954053,-0.000518452,-0.0486082,
-0.00501755,0.0182399,0.0018071,0.00265162,-0.00305906,0.00472933,0.00154629,-0.0159624,0.0189263,0.0089022,-0.000556183,-0.0506034,
-0.0030823,0.0111497,0.00277125,0.000717609,-0.00274214,0.000867495,-0.00419843,-0.0188388,0.0150439,0.00633213,-0.00220511,-0.0506671,
-0.00565353,0.0101783,-0.000771832,-0.00218201,-0.000171889,0.00183519,-0.000285609,-0.0139896,0.0153492,0.0111667,-0.00256769,-0.0397848,
-0.003073,0.0108188,-0.000773605,0.00135743,0.0017542,-0.00202584,-0.00860735,-0.0194436,0.00921812,0.00505513,-0.00486328,-0.0208537,
