ra_sh_e_f,ra_sh_ad_ab,ra_sh_ext_int,ra_el_e_f,ra_wr_e_f,ra_wr_s_p,ra_wr_ad_ab
0.16937854800106827,0.04629072785880294,-0.09906414771638211,0.23558187285776927,0.23558187285776927,-0.05079660819387019,0.33236711816251846
0.16966441896815868,0.04628510629976976,-0.09913673564219504,0.23549942731240153,0.23549942731240153,-0.050705257859580855,0.33234561062894424
0.17002063749298138,0.046314217944763064,-0.09935136290432091,0.2353811358777434,0.2353811358777434,-0.05062755988294355,0.3328192244411928
0.1702392974176524,0.04634674267916938,-0.09943963340669836,0.23542997590190148,0.23542997590190148,-0.0505036848142479,0.3329231775201347
0.17057490455613314,0.046331885701724515,-0.09949385031424998,0.2353161652034047,0.2353161652034047,-0.05042919915705813,0.3333551204860833
0.17083747569518484,0.04638930591184924,-0.09971475060700166,0.23545282765632408,0.23545282765632408,-0.0503274087845643,0.3337776539060931
0.17113365235544623,0.04639131361150395,-0.09980839799277266,0.23537172633180473,0.23537172633180473,-0.05024107769941174,0.33401871751157053
0.1714401347088786,0.04641339830770577,-0.09992848172189528,0.23535066687184664,0.23535066687184664,-0.05015233737467353,0.3341128129709577
0.17174840935677543,0.04641640985718784,-0.09995402191801464,0.23525388297076275,0.23525388297076275,-0.04997666365488634,0.3344479720358223
0.17203696876556263,0.04644933613152509,-0.10014669357295018,0.23541250103087244,0.23541250103087244,-0.04990980725638447,0.33484720562779335
0.17234837992877242,0.04646559849872825,-0.10025467931443731,0.23536634944841117,0.23536634944841117,-0.04979315990644578,0.33518415698712256
0.172600197301037,0.046519204079509026,-0.10043973371789866,0.23540309148493377,0.23540309148493377,-0.04966225788895864,0.3357554508476872
0.17298195602197905,0.04650193786247851,-0.10050604861308578,0.23555902110334673,0.23555902110334673,-0.049585965302079635,0.33621383015698736
0.17329067874349205,0.046501335552582096,-0.10051635430625674,0.23563519361808868,0.23563519361808868,-0.0494127008218781,0.33647326478072614
0.17357610163696632,0.04653145104740276,-0.10060865747117936,0.23587580914995,0.23587580914995,-0.0492364247921945,0.33688280406586824
0.17388706472656,0.04654670956477856,-0.10072291624329228,0.23597124883018553,0.23597124883018553,-0.049130619020391245,0.3374921841838039
0.17420609314124394,0.0465617673121889,-0.10081701170267943,0.2362656331959824,0.2362656331959824,-0.04898204924594265,0.33842238501088806
0.1744713527219924,0.04659951206569746,-0.10092634166501493,0.23648563734150183,0.23648563734150183,-0.04882083096366938,0.3388830046882688
0.17487013824034736,0.046557350372948524,-0.10090393798420848,0.23629699834911144,0.23629699834911144,-0.04868711816666565,0.3388462626517463
0.17510537688881517,0.046596098976284445,-0.10099131233935367,0.23665904183094383,0.23665904183094383,-0.04855862538876416,0.33974599447293363
0.17541051502139918,0.04660854671414365,-0.10111587680463759,0.23682930980507289,0.23682930980507289,-0.0484445880483766,0.33893722159582046
0.17573133573054764,0.04662822217075982,-0.10117367830111824,0.2368248290689116,0.2368248290689116,-0.04830967063158004,0.34017390477633697
0.1760624621328671,0.04662882448065623,-0.10129734661916989,0.23693639939932776,0.23693639939932776,-0.048203061779914895,0.3393445205128819
0.17633713125955428,0.046676206192507404,-0.10156439849438288,0.23715729969207947,0.23715729969207947,-0.04823960191363063,0.3416731590959052
0.1766400290240576,0.046677812352231174,-0.10143221677762476,0.2373531078623279,0.2373531078623279,-0.04788303445495401,0.3410969364255631
0.1769290365064609,0.04673362640263213,-0.10167596882479904,0.23761478285414733,0.23761478285414733,-0.04779810875955975,0.34180668503351164
0.17731482788994812,0.046668376163854025,-0.10158993869050224,0.23746333397189567,0.23746333397189567,-0.047670017521589204,0.3419227361000891
0.17752900707845787,0.04673724026201061,-0.10178305841905391,0.23778281046019575,0.23778281046019575,-0.047535100104792644,0.34242861121269896
0.17786192577524185,0.04678964122299856,-0.1019918607241701,0.23806912950090234,0.23806912950090234,-0.0474007849978925,0.34228791609723436
0.17820470209158065,0.046724591754185925,-0.10180546209986037,0.23798713202915067,0.23798713202915067,-0.04721748201941741,0.3426687786709442
0.17851342481309365,0.046750290309766226,-0.10198469154631204,0.23817980368408623,0.23817980368408623,-0.047124525525404304,0.34258633312557646
0.17879302274955824,0.046752498779386406,-0.10204428533725722,0.2383101931063798,0.2383101931063798,-0.04701932206349746,0.3427315089772023
0.1791160838267874,0.046727603303668,-0.10202681046622818,0.23829943933959274,0.23829943933959274,-0.046864729190084733,0.34257647550602155
0.17943645646231973,0.04665673150585671,-0.10180725439432488,0.23835992927777017,0.23835992927777017,-0.04666978155361232,0.3430048338830411
0.17978057699950695,0.04666897847375044,-0.10196318401273784,0.2383899502100508,0.2383899502100508,-0.04655955884256871,0.3432830875986573
0.17997369672805863,0.04670652245729354,-0.10208954077248626,0.2384625381358637,0.2384625381358637,-0.046511574820821126,0.3432364879425798
0.1803124403818523,0.046694877799296215,-0.1021177694103024,0.2388702851265413,0.2388702851265413,-0.04634232573992901,0.34339600214992183
0.18056694619581365,0.046732421782839303,-0.10222709937263791,0.2391946904246188,0.2391946904246188,-0.04619937752451361,0.34475008061786416
0.18085416138375243,0.0467095340067756,-0.10219663036674113,0.23931791066905433,0.23931791066905433,-0.04608092324488568,0.34429618204472534
0.18115033804401384,0.0467095340067756,-0.10244217470837992,0.2394917632321124,0.2394917632321124,-0.04617428127882972,0.34588639530836773
0.181425007170701,0.04669026009009038,-0.102262049114696,0.23970056553722865,0.23970056553722865,-0.045863489372280505,0.3445981836619964
0.18163604984389783,0.04676233650769449,-0.10257928523491544,0.23986680084881257,0.23986680084881257,-0.04582755154846118,0.3453504992634773
0.18192953806246245,0.046750089539800754,-0.10266352307474773,0.23996851355967388,0.23996851355967388,-0.04574684202234182,0.34444135789635116
0.1821549190913754,0.04675370339917923,-0.10272401301292516,0.24014998337420618,0.24014998337420618,-0.04567376175491034,0.3451018184065256
0.18241659408319486,0.04677317808582993,-0.10279794515958647,0.24028888619520625,0.24028888619520625,-0.04557277446227839,0.3447191635383513
0.1826693076026917,0.04676032880803978,-0.10280152974851552,0.24054070356747081,0.24054070356747081,-0.04548403413754018,0.3456354740833354
0.18292784607919824,0.04677920118479406,-0.10301391664256074,0.24060746653627405,0.24060746653627405,-0.045446690923962564,0.34481998010198034
0.1831478502247177,0.0467962666318591,-0.10316178093588337,0.240683639051016,0.240683639051016,-0.04543384164617242,0.34499786532758364
0.18340325218591128,0.04679084584279138,-0.10322406316852532,0.2407365117377193,0.2407365117377193,-0.045394289962974614,0.3444073043015254
0.1835972680616952,0.04682698443657617,-0.10345526915444798,0.24091842962586774,0.24091842962586774,-0.04540613539093741,0.3454011315820999
0.18387372948284691,0.04678923968306761,-0.10351799946070607,0.24098608874190325,0.24098608874190325,-0.04541155618000513,0.34501085946245136
0.1840189053344728,0.04684706143312328,-0.10369722890715773,0.24116038937857748,0.24116038937857748,-0.04540573385100646,0.345921793124042
0.1842541439829406,0.046848868362812525,-0.10381372804735131,0.24122222353760328,0.24122222353760328,-0.04533646821291895,0.34438086795817374
0.18445129637403743,0.04684987221263988,-0.10388541982593198,0.24123700996693553,0.24123700996693553,-0.045355742129604165,0.3452922496933805
0.18461484324392458,0.046888219276044855,-0.10400684777590298,0.2413499245182001,0.2413499245182001,-0.045282461092207224,0.3450135479041482
0.18482588591712143,0.046857903011258716,-0.10411572966462236,0.24120922940273556,0.24120922940273556,-0.045356946749397,0.3446783888392835
0.18503692859031826,0.04685087606246723,-0.10418114841257722,0.24122267161121944,0.24122267161121944,-0.045331248193816696,0.3443320279340157
0.1851897216934183,0.04688320002690808,-0.10439443145385471,0.24143550657888077,0.24143550657888077,-0.0453416882320212,0.34485492984403837
0.1854128623542506,0.046867539969601336,-0.1045355746429354,0.24125090024903553,0.24125090024903553,-0.04541155618000513,0.34512691052902883
0.18548858679537644,0.04687838154773677,-0.10453960730548056,0.24114963561179037,0.24114963561179037,-0.045407540780695706,0.3446918310477674
0.18568663533370552,0.04687135459894528,-0.10455349758758056,0.24129481146341622,0.24129481146341622,-0.04537601989611675,0.3436814250433961
0.18583808421595718,0.04692074401045117,-0.10488014325373873,0.24128405769662908,0.24128405769662908,-0.04543725473558542,0.3448930161014094
0.1859917734662895,0.04689364006511257,-0.10484026470190323,0.2413328977207872,0.2413328977207872,-0.04538525531452842,0.34326874924294115
0.1861481511583186,0.04694925334554806,-0.1051467470553356,0.24119130645809037,0.24119130645809037,-0.04546877562016438,0.3449118351932868
0.1862924308627122,0.046902674713558766,-0.10509387436863235,0.2411644220411226,0.2411644220411226,-0.045478412578506995,0.3434995071552477
0.18640758578205738,0.04691692938110722,-0.10522740030623884,0.2411075166918742,0.2411075166918742,-0.04551153962280972,0.34439968705005114
0.18657561338810583,0.04692134632034758,-0.10531343044053564,0.24098877718359998,0.24098877718359998,-0.04551876734156668,0.34308459098671207
0.18659264018551872,0.046954272594684834,-0.10539677213313567,0.2410125250852548,0.2410125250852548,-0.04553563201866625,0.3431661403848476
0.18674767365669942,0.04694302947661846,-0.10549669254953246,0.24093007953988707,0.24093007953988707,-0.045553701315558644,0.3429367266933894
0.18689374565555752,0.04693821099744715,-0.10569653338232608,0.24074233669472891,0.24074233669472891,-0.04571933653707228,0.3434600766770283
0.1869748469800769,0.04693379405820679,-0.10561139939526154,0.2407880402035741,0.2407880402035741,-0.04566111324708567,0.34244698223096026
0.187089553825806,0.04694082100699828,-0.10581482481698419,0.24074860972535475,0.24074860972535475,-0.04572877272544942,0.34350981284841864
0.18717692818095116,0.04695407182471936,-0.10595551993244876,0.24059447240140633,0.24059447240140633,-0.04579321988436563,0.3424568398505151
0.18728984273221572,0.04698017192023061,-0.10616432223756495,0.24063793554217086,0.24063793554217086,-0.045839597746389446,0.3439251770905704
0.18738573048606735,0.04692235017017494,-0.10595417571160036,0.240478869408445,0.240478869408445,-0.04582494153891006,0.34172558370899225
0.18739738040008672,0.046974349591231944,-0.10611593028702299,0.24043540626768048,0.24043540626768048,-0.045861080132694854,0.341991739436973
0.18753001019046095,0.046973747281335534,-0.10630949808919078,0.2403865662435224,0.2403865662435224,-0.0459038441353402,0.3413205251600115
0.1875676483742158,0.04695788645406332,-0.10623959860507465,0.24033369355681916,0.24033369355681916,-0.04595544201646626,0.34134158461996955
0.18764023630002874,0.04698017192023061,-0.10646901229653277,0.24021853863747394,0.24021853863747394,-0.04603334076306903,0.3408495997894598
0.18769400513396423,0.04695547721447766,-0.10633145369638111,0.24015939292014488,0.24015939292014488,-0.045993789079871235,0.3409781969172888
0.18776704113339326,0.04694704487592787,-0.1064031454749618,0.24006753782883838,0.24006753782883838,-0.046060043168476686,0.34095355286840173
0.18778496407803846,0.04701370050446427,-0.10671500471178769,0.24000794403789324,0.24000794403789324,-0.04614557117376736,0.34076805039132424
0.1878593442983159,0.04698840348881492,-0.10671858930071672,0.23982826651782543,0.23982826651782543,-0.046170265879520306,0.3403352112781435
0.1878580000774675,0.04695025719537541,-0.10652815801386183,0.23963514678927375,0.23963514678927375,-0.046168458949831064,0.34009728418797885
0.18788622871528365,0.04698318346971267,-0.1067427852759877,0.239608262372306,0.239608262372306,-0.04626663546294642,0.3400995245560595
0.18792252267819012,0.046959693383752554,-0.10669125681013283,0.23944113091348984,0.23944113091348984,-0.046301970976869326,0.3400390346178821
0.18797136270234818,0.046959693383752554,-0.10674368142321995,0.23940349272973496,0.23940349272973496,-0.0462993609673182,0.3404230337069048
0.18798659720529656,0.0469677241823714,-0.10682523082135546,0.2392623495406543,0.2392623495406543,-0.04635738348733934,0.34016718367209503
0.18798973372060948,0.04697716037074854,-0.10697085474659744,0.23906206063424457,0.23906206063424457,-0.0464346799240457,0.33957886301411744
0.18801034510695142,0.04696170108340727,-0.10692828775306516,0.23903741658535746,0.23903741658535746,-0.04645234768100716,0.339757644386953
0.18804484677539338,0.046975754980990235,-0.10705643680727811,0.23882413354407994,0.23882413354407994,-0.0465408872357799,0.33954704978737227
0.18798301261636755,0.04701109049491315,-0.10721012605761042,0.23857500461351214,0.23857500461351214,-0.04662842294072529,0.33905103229431727
0.18800989703333532,0.046947446415858816,-0.10713350546925234,0.23839756746152502,0.23839756746152502,-0.04670250705798411,0.33909539158231405
0.18800183170824497,0.046967523412405926,-0.10719489155466203,0.238196382407883,0.238196382407883,-0.04677578809538105,0.3389161621358624
0.18801392969588046,0.04689825777431841,-0.10703224083200714,0.23810945612635392,0.23810945612635392,-0.04677659117524294,0.3384627116363397
0.18801213740141595,0.046965917252682156,-0.10726434296516205,0.2380225298448249,0.2380225298448249,-0.046878983857633186,0.3389273639762656
0.18803409300860627,0.046899663164076705,-0.1071191671135362,0.23780431799377,0.23780431799377,-0.04693138481862113,0.33826287080354606
0.18800183170824497,0.04692014170055475,-0.10724417965243624,0.23767796123402157,0.23767796123402157,-0.04698940733864227,0.33842955418874615
0.18800541629717402,0.04696792495233687,-0.10751840070550729,0.23738044035291178,0.23738044035291178,-0.04713737480319445,0.3381445793688879
0.188033196861374,0.04696330724313104,-0.1074924124357718,0.2372330241332053,0.2372330241332053,-0.04713095016429938,0.33813785826464604
0.18804484677539338,0.04696912957212969,-0.1075753060547557,0.2371443055572117,0.2371443055572117,-0.04718736652459675,0.33817460030116864
0.18798614913168044,0.04699121426833151,-0.10767388225030411,0.2371411690418988,0.2371411690418988,-0.047256431392718797,0.33817997718456216
0.18802737190436433,0.04695628029433955,-0.10765147856949765,0.2370264621961697,0.2370264621961697,-0.04732810627039197,0.33805944538182336
0.18799376638315463,0.04702072745325576,-0.10788626914434933,0.23702108531277616,0.23702108531277616,-0.04744113976095218,0.33835382974762024
0.18799197408869012,0.04697796345061042,-0.10778769294880092,0.23681810796466968,0.23681810796466968,-0.04745740212815534,0.33803883399548146
0.18798346068998367,0.04703518289076968,-0.1080883503452236,0.2368154195229729,0.2368154195229729,-0.047561400970269355,0.33767141363025555
0.18801392969588046,0.04694323024658392,-0.10786386546354287,0.23648205275257278,0.23648205275257278,-0.04756702252930254,0.3375015937297426
0.1879346206658256,0.04695768568409785,-0.10789343832220741,0.2363341884592502,0.2363341884592502,-0.04764030356669949,0.33702797991749406
0.18795568012578365,0.04692315325003682,-0.10788268455542031,0.23622709886499527,0.23622709886499527,-0.04770535303551211,0.3372063132167135
0.18796195315640948,0.04695467413461578,-0.10796692239525259,0.23606848080488557,0.23606848080488557,-0.047728441581541284,0.33724484754770057
0.18783694061750944,0.04686834304946322,-0.10787999611372354,0.2358955243890597,0.2358955243890597,-0.04780935187762613,0.3371135619781747
0.18793551681305787,0.04692937711896642,-0.10807266776865906,0.23586639960401132,0.23586639960401132,-0.047868779787405565,0.3370718911318747
0.1879471667270772,0.04695788645406332,-0.10822411665091074,0.23579784434074358,0.23579784434074358,-0.047910941480154484,0.33682634679023593
0.18793551681305787,0.046978967300437775,-0.10834061579110432,0.2357857463531081,0.2357857463531081,-0.04796675553055545,0.33716957118019086
0.18793282837136108,0.04694523794623864,-0.10830163338650108,0.23557022294374994,0.23557022294374994,-0.048012129542751907,0.33666817680374234
0.18790191129184816,0.046931184048655664,-0.10824741647894945,0.23548329666222084,0.23548329666222084,-0.04803100191950619,0.33679587778433917
0.18791983423649333,0.04694764718582429,-0.1084064826126753,0.2354129491044886,0.2354129491044886,-0.048076777471633594,0.3366744498343682
0.187883988347203,0.04692777095924265,-0.1083697405761527,0.23530854795193049,0.23530854795193049,-0.04813218998210361,0.3365678083137294
0.1879261072671191,0.04688962466580315,-0.10835674644128496,0.23516068365860787,0.23516068365860787,-0.048186197102815326,0.33593871295668404
0.18790415165992883,0.046920342470520224,-0.10845353034236888,0.23517591816155625,0.23517591816155625,-0.04817716245436913,0.3361040521210357
0.18786830577063846,0.0468753699982547,-0.10835674644128496,0.2349433679547852,0.2349433679547852,-0.04819964869050189,0.335903763214626
0.18787233843318366,0.046885006956597315,-0.1084710052133979,0.23500027330403364,0.23500027330403364,-0.04825586428083379,0.3358455136445292
0.1878745788012643,0.04687516922828923,-0.10853732010858502,0.2348783972804465,0.2348783972804465,-0.04829923059337554,0.3361699189426067
0.1878257387771062,0.04685689916143137,-0.10847548594955919,0.23480491320740132,0.23480491320740132,-0.04831308372099304,0.33549512007671617
0.18784903860514493,0.046860312250844374,-0.10854717772813986,0.23482462844651097,0.23482462844651097,-0.04833858150660787,0.33594408984007756
0.1878396290592062,0.04684204218398651,-0.10850864339715276,0.234665114239169,0.234665114239169,-0.04835624926356932,0.3354969123711807
0.18782529070349008,0.04677438270562275,-0.10840334609736241,0.23455802464491413,0.23455802464491413,-0.048387970918113754,0.3351639936743967
0.1877921332558965,0.046810119759476604,-0.10849744155674952,0.23454323821558187,0.23454323821558187,-0.04840583944504068,0.33546106648189034
0.18779302940312875,0.04680690744002907,-0.10852342982648502,0.23445855230213347,0.23445855230213347,-0.04840443405528238,0.33546957988059684
0.18776659305977716,0.04680228973082323,-0.10856913333533019,0.23451187306245283,0.23451187306245283,-0.048437360329619636,0.3354261167398323
0.1877840679308062,0.04677458347558822,-0.10856644489363343,0.23431427259773985,0.23431427259773985,-0.04846165349544164,0.33546554721805166
0.1876890763241868,0.04675290031931735,-0.10847593402317533,0.23434205316193987,0.23434205316193987,-0.04847390046333537,0.33472532960420626
0.18772312991901263,0.04676354112748732,-0.10859243316336892,0.23422152135920113,0.23422152135920113,-0.04851445599636053,0.334873641971145
0.18768459558802553,0.04674727876028416,-0.10855882764215923,0.23422913861067532,0.23422913861067532,-0.04849377668991701,0.33517205899948704
0.18763978822641258,0.0466880516204702,-0.1084463611645108,0.23426139991103664,0.23426139991103664,-0.04853473376287311,0.33451204656292877
0.18767787448378356,0.04673081562311553,-0.1086013946356915,0.2342609518374205,0.2342609518374205,-0.048536741462527816,0.33509678263197734
0.18768818017695454,0.04672298559446216,-0.10860542729823665,0.2340826185382011,0.2340826185382011,-0.04855119690004173,0.3348767784864579
0.18761738454560614,0.04668564238088454,-0.10855658727407858,0.23402347282087202,0.23402347282087202,-0.04855822384883322,0.3345496847466836
0.18766846493784486,0.04667982005188588,-0.1086860805491399,0.23399479610943977,0.23399479610943977,-0.04864656263364049,0.3345107023420804
0.18755331001849965,0.04669889319860563,-0.10867174219342378,0.23397821738564298,0.23397821738564298,-0.048641342614538244,0.3345308656548062
0.18757705792015453,0.04662882448065623,-0.10857002948256245,0.23379226683494939,0.23379226683494939,-0.04867206041925532,0.33400258686138995
0.1875663041533674,0.04666456153451008,-0.10867622292958506,0.23392848121425264,0.23392848121425264,-0.04867627658853021,0.3345411713479772
0.1876061827052029,0.04663565065948224,-0.10867487870873668,0.2336614293390397,0.2336614293390397,-0.04871281672224595,0.3338018498813641
0.18756092726997386,0.04665592842599482,-0.10883752943139156,0.23385410099397522,0.23385410099397522,-0.048832475621666704,0.33529483117030645
0.18752015257090612,0.04665653073589124,-0.10879541051147543,0.23373715378016552,0.23373715378016552,-0.04872205214065761,0.334387930171261
0.18750671036242222,0.04662661601103605,-0.1086842882546754,0.2336403698790816,0.2336403698790816,-0.04869033048611319,0.33428084057700613
0.1875214967917545,0.04661175903359119,-0.10879137784893027,0.23360542013702354,0.23360542013702354,-0.04874955762592715,0.33379154418819307
0.18742740133236738,0.046650106096996165,-0.10886306962751094,0.23364126602631385,0.23364126602631385,-0.04873510218841324,0.33387130129186404
0.1874462204242448,0.04658063968894317,-0.1087582204013367,0.2335682300268848,0.2335682300268848,-0.04879513240808909,0.33344428713569296
0.18739603617923833,0.04659629974624992,-0.108776591419598,0.23356598965880418,0.23356598965880418,-0.04878830622926307,0.33402454246858027
0.18738886700138027,0.04658003737904676,-0.10876180499026573,0.23354761864054285,0.23354761864054285,-0.04877043770233614,0.3340469461493867
0.18733823468275768,0.04657742736949563,-0.1087734549042851,0.23354313790438158,0.23354313790438158,-0.04880597398622452,0.33385113797913823
0.1872835697015899,0.04654972111426063,-0.10872999176352056,0.23353955331545254,0.23353955331545254,-0.04878870776919401,0.33413163206283514
0.1872571333582383,0.0465346633668503,-0.10881781419228188,0.2334853364079009,0.2334853364079009,-0.048861988806590956,0.33364143952678976
0.1872911869530641,0.046515188680199604,-0.10878062408214316,0.23336390845792987,0.23336390845792987,-0.04883187331177029,0.33372746966108663
0.1871607975307705,0.046581442768805055,-0.10896164582305935,0.23343291179481382,0.23343291179481382,-0.04887262961476092,0.33432206334969
0.18717020707670923,0.046460579249591474,-0.10867935944489797,0.23335225854391053,0.23335225854391053,-0.04886500035607302,0.333662947060364
0.18711778246362212,0.04655012265419157,-0.10895761316051418,0.23348757677598156,0.23348757677598156,-0.048879054253656,0.3339044587394576
0.18708014427986724,0.04647463314717445,-0.10877300683066897,0.23341274848208796,0.23341274848208796,-0.048876444244104866,0.33364502411571884
0.1870684943658479,0.0464742316072435,-0.10880974886719155,0.23350863623593962,0.23350863623593962,-0.048850946458490044,0.3339165567270931
0.1869887372621769,0.04643688839366589,-0.10866188457386894,0.23342574261695573,0.23342574261695573,-0.04884452181959497,0.33354689599378656
0.18695423559373497,0.046436687623700415,-0.10875105122347864,0.23351042853040416,0.23351042853040416,-0.04887965656355241,0.33337080306264777
0.18694796256310917,0.0464694131280722,-0.1088993635904174,0.23357763957282351,0.23357763957282351,-0.04886520112603849,0.33379019996734466
0.18686058820796397,0.04647403083727803,-0.10890518854742706,0.23352118229719127,0.23352118229719127,-0.0488553633977304,0.3338130517217673
0.186701074000622,0.04633469648124111,-0.10863186364158828,0.23351401311933317,0.23351401311933317,-0.04888005810348335,0.33337528379880904
0.1868023386378672,0.046430463754770814,-0.10884693897733028,0.23369861944917839,0.23369861944917839,-0.048833881011425,0.3340442577076899
0.1867230296078123,0.046400549029915625,-0.10884245824116898,0.23368741760877512,0.23368741760877512,-0.04882665329266804,0.33384172843319954
0.18672258153419619,0.046397336710468084,-0.10882811988545286,0.23378196114177843,0.23378196114177843,-0.048809587845603,0.33359483987071237
0.18670510666316714,0.04637163815488779,-0.1088272237382206,0.23376224590266872,0.23376224590266872,-0.04882283866332409,0.33369117569818013
0.18658412678681227,0.046396533630606196,-0.10890025973764965,0.2338908430304978,0.2338908430304978,-0.04880758014594829,0.33359259950263176
0.18659308825913487,0.046361198116683294,-0.10887471954153029,0.2338859142207204,0.2338859142207204,-0.048805572446293584,0.33372746966108663
0.18649092747465743,0.04636742198561289,-0.10885858889134964,0.2339907634468946,0.2339907634468946,-0.04877264617195633,0.3337180601151479
0.18653439061542193,0.04633048031196622,-0.10878420867107219,0.2339965884039043,0.2339965884039043,-0.048737511427998884,0.3339900408001383
0.18645463351175096,0.04638408589274699,-0.10897956876770451,0.23399255574135913,0.23399255574135913,-0.04876220613375183,0.3340460500021544
0.18639011091102833,0.04632064258365814,-0.10881064501442382,0.233981801974572,0.233981801974572,-0.04873449987851682,0.3337431522376511
0.18639324742634125,0.046341924199998066,-0.10894282673118191,0.23417223326142692,0.23417223326142692,-0.04873831450786077,0.33402006173241894
0.18628839820016702,0.046344333439583725,-0.10901720695145936,0.23405752641569788,0.23405752641569788,-0.048745542226617734,0.33377899812694145
0.18625210423726057,0.04628771630932088,-0.10884066594670448,0.2340906838632914,0.2340906838632914,-0.04871502519186613,0.3337059621275124
0.18629467123079285,0.04632084335362361,-0.10905081247266905,0.234248853849785,0.234248853849785,-0.04870599054341993,0.333832766960877
0.18618578934207344,0.04632526029286397,-0.1089701592217658,0.23416327178910432,0.23416327178910432,-0.048637728755159766,0.333888328089277
0.18615576840979278,0.04622607992992126,-0.1087613569166496,0.23414086810829787,0.23414086810829787,-0.04862588332719697,0.3336553298088898
0.1861194744468863,0.046316627184348716,-0.1090163108042271,0.2343519107814947,0.2343519107814947,-0.048601389391409504,0.3341665818048932
